moodle  (All Fields)
Time span:1945-2021. 

"Title","Authors","Corporate Authors","Editors","Book Editors","Source Title","Publication Date","Publication Year","Volume","Issue","Part Number","Supplement","Special Issue","Beginning Page","Ending Page","Article Number","DOI","Conference Title","Conference Date","Total Citations","Average per Year","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021"
"IMPROVING MOODLE WITH WIRIS AND M-QIT","Mora, Angel; Merida, Enrique; Lopez, Domingo","","","Filipe, J; Cordeiro, J","ICEIS 2010: PROCEEDINGS OF THE 12TH INTERNATIONAL CONFERENCE ON ENTERPRISE INFORMATION SYSTEMS, VOL 4: SOFTWARE AGENTS AND INTERNET COMPUTING","2010","2010","","","","","","75","80","","","12th International Conference on Enterprise Information Systems (ICEIS 2010)","JUN 08-12, 2010","3","0.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0"
"A Comparative Study on the Influence between Interaction and Performance in Postgraduate In-Class and Distance Learning Courses Based on the Analysis of LMS Logs","Pascual-Miguel, Felix; Chaparro-Pelaez, Julian; Hernandez-Garcia, Angel; Iglesias-Pradas, Santiago","","","Lytras, MD; DePablos, PO; Avison, D; Sipior, J; Jin, Q; Leal, W; Uden, L; Thomas, M; Cervai, S; Horner, D","TECHNOLOGY ENHANCED LEARNING: QUALITY OF TEACHING AND EDUCATIONAL REFORM","2010","2010","73","","","","","308","315","","","1st International Conference on Reforming Education, Quality of Teaching and Technology-Enhanced Learning: Learning Technologies, Quality of Education, Educational Systems, Evaluation, Pedagogies","MAY 19-21, 2010","3","0.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","0","0"
"Integrated Approach for Enhanced Teaching and Learning towards Richer Problem Solving Experience","Zheleva, Sonia; Zhelev, Toshko","","","Pierucci, S; Ferraris, BG","20TH EUROPEAN SYMPOSIUM ON COMPUTER AIDED PROCESS ENGINEERING","2010","2010","28","","","","","415","420","","","20th European Symposium on Computer Aided Process Engineering (ESCAPE)","JUN 06-09, 2010","3","0.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","1","0"
"APPLICATIONS OF SERVICE ORIENTED ARCHITECTURE FOR THE INTEGRATION OF LMS AND m-LEARNING APPLICATIONS","Casan Guerrero, Maria Jose; Conde Gonzalez, Miguel Angel; Alier Forment, Marc; Garcia Penalvo, Francisco Jose","","","Filipe, J; Cordeiro, J","WEBIST 2009: PROCEEDINGS OF THE FIFTH INTERNATIONAL CONFERENCE ON WEB INFORMATION SYSTEMS AND TECHNOLOGIES","2009","2009","","","","","","54","+","","","5th International Conference on Web Information Systems and Technologies","MAR 23-26, 2009","3","0.23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0"
"Development Interactive Courses of Education in Microbiology Based on E-Learning System Applying in Technical College of Yambol","Dineva, S.; Nedeva, V","","","Vlada, M; Albeanu, G; Popovici, DM","ICVL 2009 - PROCEEDINGS OF THE 4TH INTERNATIONAL CONFERENCE ON VIRTUAL LEARNING","2009","2009","","","","","","231","238","","","4th International Conference on Virtual Learning","OCT 30-NOV 01, 2009","3","0.23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","2","0","0","0"
"Hands-on Using On-line Engineering: The Trend to Better Solutions","Gabriel, Joaquim; Restivo, Maria Teresa","","","","2009 3RD IEEE INTERNATIONAL CONFERENCE ON E-LEARNING IN INDUSTRIAL ELECTRONICS (ICELIE 2009)","2009","2009","","","","","","64","68","","10.1109/ICELIE.2009.5413210","35th Annual Conference of the IEEE-Industrial-Electronics-Society","NOV 03-05, 2009NOV 03-05, 2009","3","0.23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0"
"Computer-Based Internet-Hosted Assessment of L2 Literacy: Computerizing and Administering of the Oxford Quick Placement Test in ExamView and Moodle","Meurant, Robert C.","","","Slezak, D; Grosky, WI; Pissinou, N; Shih, TK; Kim, TH; Kang, BH","MULTIMEDIA, COMPUTER GRAPHICS AND BROADCASTING, PROCEEDINGS","2009","2009","60","","","","","84","91","","","1st International Conference on Multimedia, Computer Graphics and Broadcasting","DEC 10-12, 2009","3","0.23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0"
"SEMINAR ASSIGNMENT IN MATHEMATICS AND IT TOOLS","Orszaghova, Dana","","","Chraska, M; Havelka, M","TRENDS IN EDUCATION 2009: INFORMATION TECHNOLOGIES AND TECHNICAL EDUCATION, VOLS 1 AND 2","2009","2009","","","","","","532","535","","","Conference on Trends in Education","2009","3","0.23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0"
"Comparing open-source e-learning platforms from adaptivity point of view","Ruiz Reyes, N.; Vera Candeas, P.; Garcia Galan, S.; Viciana, R.; Canadas, F.; Reche, P. J.","","","","2009 EAEEIE ANNUAL CONFERENCE","2009","2009","","","","","","62","67","","","20th Annual Conference of the European-Association-for-Education-in-Electrical-and-Information-Engineering (EAEEIE 2009)","JUN 22-24, 2009","3","0.23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","2","0"
"E-LEARNING AS A TOOL TO ENHANCE THE QUALITY AND EFFECTIVENESS OF TRADITIONAL TEACHING METHODS IN PRACTICE","Stuchlikova, L'ubica; Benkovska, Jana; Gron, Michal","","","Hruby, M","DISTANCE LEARNING, SIMULATION AND COMMUNICATION 2009, PROCEEDINGS","2009","2009","","","","","","173","178","","","International Conference on Distance Learning, Simulation and Communication held at CATE 2009","MAY 06, 2009","3","0.23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0"
"Moodle-the Fingertip Art for Carrying out Distance Education","Wu, Bo; Cheng, Guozhong","","","Hu, ZB; Liu, QT","PROCEEDINGS OF THE FIRST INTERNATIONAL WORKSHOP ON EDUCATION TECHNOLOGY AND COMPUTER SCIENCE, VOL III","2009","2009","","","","","","927","929","","10.1109/ETCS.2009.744","1st International Workshop on Education Technology and Computer Science","MAR 07-08, 2009","3","0.23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","1","0","0"
"Artificial Intelligence Tools for Student Learning Assessment in Professional Schools","Almelda, Paulo; Novais, Paulo; Costa, Eduardo; Rodrigues, Manuel; Neves, Jose","","","Williams, R; Remenyi, D","7TH EUROPEAN CONFERENCE ON E-LEARNING, VOL 1","2008","2008","","","","","","17","+","","","7th European Conference on e-Learning","NOV 06-07, 2008","3","0.21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0"
"Introducing MATLAB into basic mathematic lectures using a custom e-learning system","Judex, Florian; Zauner, Guenther; Breitenecker, Felix","","","LuzarStiffler, V; Dobric, VH; Bekic, Z","PROCEEDINGS OF THE ITI 2008 30TH INTERNATIONAL CONFERENCE ON INFORMATION TECHNOLOGY INTERFACES","2008","2008","","","","","","209","+","","10.1109/ITI.2008.4588409","30th International Conference on Information Technology Interfaces","JUN 23-26, 2008","3","0.21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","0","0"
"Relation analysis in eLearning","Martinovic, Jan; Drazdilova, Pavla; Slaninova, Katerina; Snasel, Vaclav","","","Snasel, V; Abraham, A; Saeed, K; Pokorny, J","SEVENTH INTERNATIONAL CONFERENCE ON COMPUTER INFORMATION SYSTEMS AND INDUSTRIAL MANAGEMENT APPLICATIONS, PROCEEDINGS","2008","2008","","","","","","133","138","","10.1109/CISIM.2008.36","7th International Conference on Computer Information Systems and Industrial Management Applications","JUN 26-28, 2008","3","0.21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","0","0","0","0","0","0","0","0"
"Ways and means of employing AI technology in e-learning systems","Wen, Dunwei; Lin, Fuhua","","","Diaz, P; Ignacio, A; Mora, E","8TH IEEE INTERNATIONAL CONFERENCE ON ADVANCED LEARNING TECHNOLOGIES, PROCEEDINGS","2008","2008","","","","","","1005","1006","","10.1109/ICALT.2008.304","8th IEEE International Conference on Advanced Learning Technologies","JUL 01-05, 2008","3","0.21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0"
"Using Moodle and Flash animations in an interactive learning environment for introductory physics in engineering","Benito, R. Ma; Camara, Ma E.; Losada, J. C.; Arranz, F. J.; Seidel, L.","","","SanchezTorrubia, MG","PROCEEDINGS OF THE 6TH WSEAS INTERNATIONAL CONFERENCE ON E-ACTIVITIES: E-ACTIVITIES: NETWORKING THE WORLD","2007","2007","","","","","","275","278","","","6th WSEAS International Conference on E-ACTIVITIES","DEC 14-16, 2007","3","0.20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","1","0"
"The Yellow Tool - Making Yellow Pages more social and visible","Bettoni, Marco; Bernhard, Willi; Borter, Franziska; Doennges, Godela","","","Remenyi, D","PROCEEDINGS OF THE 8TH EUROPEAN CONFERENCE ON KNOWLEDGE MANAGEMENT, VOL 1 AND 2","2007","2007","","","","","","118","124","","","8th European Conference on Knowledge Management","SEP 06-07, 2007","3","0.20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0"
"Collaborating Digital Social Media for Teaching Science and Arabic in Higher Education during COVID-19 Pandemic","Abdillah, Leon A.; Handayani, Trian; Rosalyn, Ellen R.; Mukti, Yogi, I","","","","IJAZ ARABI JOURNAL OF ARABIC LEARNING","FEB 2021","2021","4","1","","","","12","25","","10.18860/ijazarabi.v4i1.10793","","","2","2.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"Artificial neural network analysis of the academic performance of students in virtual learning environments","Rivas, Alberto; Gonzalez-Briones, Alfonso; Hernandez, Guillermo; Prieto, Javier; Chamoso, Pablo","","","","NEUROCOMPUTING","JAN 29 2021","2021","423","","","","","713","720","","10.1016/j.neucom.2020.02.125","","","2","2.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1"
"Exploring undergraduate EFL students' perceptions and experiences of a Moodle-based reciprocal teaching application","Chang, Mei-Mei; Lan, Shu-Wen","","","","OPEN LEARNING","2021","2021","36","1","","","","29","44","","10.1080/02680513.2019.1708298","","","2","2.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"A social media adoption framework as pedagogical instruments in higher education classrooms","Hamadi, Mostafa; El-Den, Jamal; Sriratanaviriyakul, Cherry Narumon; Azam, Sami","","","","E-LEARNING AND DIGITAL MEDIA","JAN 2021","2021","18","1","","","","55","85","","10.1177/2042753020950869","","","2","2.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"Postgraduate mathematics education students' experiences of using digital platforms for learning within the COVID-19 pandemic era","Naidoo, Jayaluxmi","","","","PYTHAGORAS","NOV 30 2020","2020","41","1","","","","","","a568","10.4102/pythagoras.v41i1.568","","","2","1.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"DeepLMS: a deep learning predictive model for supporting online learning in the Covid-19 era","Dias, Sofia B.; Hadjileontiadou, Sofia J.; Diniz, Jose; Hadjileontiadis, Leontios J.","","","","SCIENTIFIC REPORTS","NOV 16 2020","2020","10","1","","","","","","19888","10.1038/s41598-020-76740-9","","","2","1.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"Postgraduate Students' Experiences on the Use of Moodle and Canvas Learning Management System","Mpungose, Cedric Bheki; Khoza, Simon Bheki","","","","TECHNOLOGY KNOWLEDGE AND LEARNING","","2020","","","","","","","","","10.1007/s10758-020-09475-1","","","2","1.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"Effect of learning management system on Student's performance in educational measurement and evaluation","Oguguo, Basil C. E.; Nannim, Fadip Audu; Agah, John J.; Ugwuanyi, Christian S.; Ene, Catherine U.; Nzeadibe, Augustina C.","","","","EDUCATION AND INFORMATION TECHNOLOGIES","MAR 2021","2021","26","2","","","","1471","1483","","10.1007/s10639-020-10318-w","","","2","1.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"Moodle or Social Networks: What Alternative Refuge is Appropriate to Algerian EFL Students to Learn during Covid-19 Pandemic","Ghounane, Nadia","","","","ARAB WORLD ENGLISH JOURNAL","SEP 2020","2020","11","3","","","","21","41","","10.24093/awej/vol11no3.2","","","2","1.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"Students' Construct and Critique of Claims and Evidence Through Online Asynchronous Discussion Combined with In-Class Discussion","Choi, Aeran; Hand, Brian","","","","INTERNATIONAL JOURNAL OF SCIENCE AND MATHEMATICS EDUCATION","AUG 2020","2020","18","6","","","","1023","1040","","10.1007/s10763-019-10005-4","","","2","1.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"Evaluating the Efficiency of Online English Course for First-Year Engineering Students","Lukianenko, Valentyna; Vadaska, Svitlana","","","","REVISTA ROMANEASCA PENTRU EDUCATIE MULTIDIMENSIONALA","AUG 2020","2020","12","2","","1","","62","69","","10.18662/rrem/12.2Sup1/290","","","2","1.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1"
"Application of innovation diffusion theory to the E-learning process: higher education context","Pinho, Claudia; Franco, Mario; Mendes, Luis","","","","EDUCATION AND INFORMATION TECHNOLOGIES","JAN 2021","2021","26","1","","","","421","440","","10.1007/s10639-020-10269-2","","","2","1.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"Creating a technology-enhanced constructivist learning environment for research ability development in a BA Thesis Writing course","Gu, Peiya; Zhang, Ye; Gu, Haibo","","","","COMPUTER ASSISTED LANGUAGE LEARNING","JUL 3 2020","2020","33","5-6","","","","538","566","","10.1080/09588221.2019.1576735","","","2","1.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1"
"PROBLEMS OF DISTANCE LEARNING IN THE LMS MOODLE ENVIRONMENT THROUGH THE EYES OF STUDENTS OF MOSCOW AVIATION INSTITUTE DURING QUARANTINE (SELF-ISOLATION)","Ukhov, Peter A.; Ryapukhin, Anatoly, V; Biriukova, Natalia A.; Biryukova, Anna K.; Dmitrochenko, Boris A.","","","","REVISTA INCLUSIONES","JUL-SEP 2020","2020","7","3","","","","412","426","","","","","2","1.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"Novel approach for adaptive flipped classroom based on learning management system","Louhab, Fatima Ezzahraa; Bahnasse, Ayoub; Bensalah, Faycal; Khiat, Azeddine; Khiat, Yousaf; Talea, Mohamed","","","","EDUCATION AND INFORMATION TECHNOLOGIES","MAR 2020","2020","25","2","","","SI","755","773","","10.1007/s10639-019-09994-0","","","2","1.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"Using Virtual Programming Lab to improve learning programming: The case of Algorithms and Programming","Cardoso, Marilio; Marques, Rui; de Castro, Antonio Vieira; Rocha, Alvaro","","","","EXPERT SYSTEMS","JUN 2021","2021","38","4","","","","","","e12531","10.1111/exsy.12531","","","2","1.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"FORMATIVE ASSESSMENT AT UNIVERSITY USING DIGITAL TECHNOLOGY TOOLS","Cosi, Sandra; Voltas, Nuria; Luis Lazaro-Cantabrana, Jose; Morales, Paula; Calvo, Mireia; Molina, Silvia; Quiroga, M. Angeles","","","","PROFESORADO-REVISTA DE CURRICULUM Y FORMACION DE PROFESORADO","FEB 2020","2020","24","1","","","","164","183","","10.30827/profesorado.v24i1.9314","","","2","1.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1"
"Convergent approach to synthesis of the information learning environment for higher education","Finogeev, Alexey; Gamidullaeva, Lejla; Bershadsky, Alexandr; Fionova, Ludmila; Deev, Michael; Finogeev, Anton","","","","EDUCATION AND INFORMATION TECHNOLOGIES","JAN 2020","2020","25","1","","","","11","30","","10.1007/s10639-019-09903-5","","","2","1.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0"
"Blended learning of physics in the context of the professional development of teachers","Krasnova, Lyubov Alekseevna; Shurygin, Viktor Yurjevich","","","","INTERNATIONAL JOURNAL OF TECHNOLOGY ENHANCED LEARNING","2020","2020","12","1","","","","38","52","","","","","2","1.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1"
"DISTANCE LEARNING - CHALLENGES AND WAYS TO ACHIEVE HIGHER QUALITY OF TRAINING COURSES","Lazarova, Stoyanka; Lazarov, Lachezar","","","","PEDAGOGIKA-PEDAGOGY","2020","2020","92","3","","","","323","341","","","","","2","1.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0"
"Comparison Clustering Performance Based on Moodle Log Mining","Pradana, C.; Kusumawardani, S. S.; Permanasari, A. E.","","","","3RD INTERNATIONAL CONFERENCE ON ENGINEERING TECHNOLOGY FOR SUSTAINABLE DEVELOPMENT (ICET4SD)","2020","2020","722","","","","","","","012012","10.1088/1757-899X/722/1/012012","3rd International Conference on Engineering Technology for Sustainable Development (ICET4SD)","OCT 23-24, 2019","2","1.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1"
"Instructional Design Learning: A Framework of A Blended Discovery-Project Model in Electronic Engineering","Romadhon, Muhammad Imron; Suprapto; Muhammad, Onky; Qomariyah, Nur","","","","2020 11TH INTERNATIONAL CONFERENCE ON E-EDUCATION, E-BUSINESS, E-MANAGEMENT, AND E-LEARNING (IC4E 2020)","2020","2020","","","","","","1","4","","10.1145/3377571.3377583","11th International Conference on E-Education, E-Business, E-Management, and E-Learning (IC4E)","JAN 10-12, 2020","2","1.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
""Increased" teacher training: integration of methodologies and technologies at the service of socio-constructivist teaching","Sansone, Nadia; Ritella, Giuseppe","","","","QWERTY","2020","2020","15","1","","","","70","88","","10.30557/QW000023","","","2","1.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1"
