moodle  (All Fields)
Time span:1945-2021. 

"Title","Authors","Corporate Authors","Editors","Book Editors","Source Title","Publication Date","Publication Year","Volume","Issue","Part Number","Supplement","Special Issue","Beginning Page","Ending Page","Article Number","DOI","Conference Title","Conference Date","Total Citations","Average per Year","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021"
"Developing Moodle Plugin for Creating Learning Content with Another REST Function Call","Kautsar, Irwan Alnarus; Kubota, Shin-Ichiro; Musashi, Yasuo; Sugitani, Kenichi","","","","2014 IEEE GLOBAL ENGINEERING EDUCATION CONFERENCE (EDUCON)","2014","2014","","","","","","784","787","","","IEEE Global Engineering Education Conference","APR 03-05, 2014","1","0.13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"Team-Based Learning in a UK Medical School: Using Mobile-Friendly Technology to Support the In-class Individual Readiness Assurance Test","Khogali, Shihab; Smithies, Alisdair; Gray, Alison; Manca, Annalisa; Lafferty, Natalie","","","Orngreen, R; Levinsen, KT","PROCEEDINGS OF THE 13TH EUROPEAN CONFERENCE ON E-LEARNING (ECEL 2014)","2014","2014","","","","","","273","280","","","13th European Conference on e-Learning (ECEL)","OCT 30-31, 2014","1","0.13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"Interoperability Challenges Among University Electronic Services Systems","Kostoska, Magdalena; Gusev, Marjan; Ristov, Sasko","","","Biljanovic, P; Butkovic, Z; Skala, K; Golubic, S; CicinSain, M; Sruk, V; Ribaric, S; Gros, S; Vrdoljak, B; Mauher, M; Cetusic, G","2014 37TH INTERNATIONAL CONVENTION ON INFORMATION AND COMMUNICATION TECHNOLOGY, ELECTRONICS AND MICROELECTRONICS (MIPRO)","2014","2014","","","","","","710","715","","","37th International Convention on Information and Communication Technology, Electronics and Microelectronics (MIPRO)","MAY 26-30, 2014","1","0.13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"INFLUENCE OF THE E-LEARNING AND FORM OF STUDY ON THE STUDY RESULTS","Kuncova, Martina; Vojackova, Hana","","","Houska, M; Krejci, I; Flegl, M","EFFICIENCY AND RESPONSIBILITY IN EDUCATION 2014","2014","2014","","","","","","335","342","","","11th International Conference on Efficiency and Responsibility in Education","JUN 05-06, 2014","1","0.13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"PROFESSIONAL CONGRESS SIMULATION FOR TRANSVERSAL SKILLS DEVELOPMENT IN CIVIL ENGINEERING","Marchamalo, M.; Gonzalez-Rodrigo, B.; Martinez-Marin, R.; Castro, C.; Herraiz, I.","","","Chova, LG; Martinez, AL; Torres, IC","ICERI2014: 7TH INTERNATIONAL CONFERENCE OF EDUCATION, RESEARCH AND INNOVATION","2014","2014","","","","","","1807","1810","","","7th International Conference of Education, Research and Innovation (ICERI)","NOV 17-19, 2014","1","0.13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"An adaptive e-learning system based on Gardner's eight intelligence theory","Mazaheri, Sara; Fatemi, Omid","","","","2014 6TH CONFERENCE ON INFORMATION AND KNOWLEDGE TECHNOLOGY (IKT)","2014","2014","","","","","","128","133","","","5th Conference on Information and Knowledge Technology (IKT)","MAY 28-30, 2013","1","0.13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"USING MOODLE VIRTUAL PLATFORM IN TEACHER TRAINING FOR SECONDARY SCHOOL TEACHERS THAT HAVE LITTLE KNOWLEDGE OF ICT THROUGH A WORKING GROUP OFFERED BY THE EDUCATIONAL ADMINISTRATION","Medina Vidal, F.; Martinez Martinez, I. J.; Briones Penalver, A. J.; Hernandez Gomez, E.","","","Chova, LG; Martinez, AL; Torres, IC","INTED2014: 8TH INTERNATIONAL TECHNOLOGY, EDUCATION AND DEVELOPMENT CONFERENCE","2014","2014","","","","","","2957","2962","","","8th International Technology, Education and Development Conference (INTED)","MAR 10-12, 2014","1","0.13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"FACEBOOK plus MOODLE: ENVIRONMENTS TO FOSTER STUDENTS' INVOLVEMENT IN DISTANCE LEARNING","Messias, Ines; Morgado, Lina","","","Chova, LG; Martinez, AL; Torres, IC","ICERI2014: 7TH INTERNATIONAL CONFERENCE OF EDUCATION, RESEARCH AND INNOVATION","2014","2014","","","","","","4033","4040","","","7th International Conference of Education, Research and Innovation (ICERI)","NOV 17-19, 2014","1","0.13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"METHOD FOR QUALITY EVALUATION OF DIGITAL LEARNING TOOLS","Mora-Garcia, R. T.; Cespedes-Lopez, M. F.; Perez-Sanchez, R.; Alvarez-Canteli, I.","","","Chova, LG; Martinez, AL; Torres, IC","EDULEARN14: 6TH INTERNATIONAL CONFERENCE ON EDUCATION AND NEW LEARNING TECHNOLOGIES","2014","2014","","","","","","2909","2918","","","6th International Conference on Education and New Learning Technologies (EDULEARN)","JUL 07-09, 2014","1","0.13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"Small k-Teams Recommendation in Social Learning Networks","Ochirbat, Ankhtuya; Namsraidorj, Munkhtsetseg; Wu-Yuin, Hwang","","","","2014 7TH INTERNATIONAL CONFERENCE ON UBI-MEDIA COMPUTING AND WORKSHOPS (UMEDIA)","2014","2014","","","","","","286","291","","10.1109/U-MEDIA.2014.56","7th IEEE International Conference on Ubi-Media Computing and Workshops (U-MEDIA)","JUL 12-14, 2014","1","0.13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"Predicting Student Success using Analytics in Course Learning Management Systems","Olama, Mohammed M.; Thakur, Gautam; McNair, Allen W.; Sukumar, Sreenivas R.","","","Broome, BD; Hall, DL; Llinas, J","NEXT-GENERATION ANALYST II","2014","2014","9122","","","","","","","91220M","10.1117/12.2050641","Conference on Next-Generation Analyst II","MAY 06, 2014","1","0.13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"E-LEARNING CONCEPTS IN DISTANCE LEARNING FOR NON-TRADITIONAL ENGINEERING STUDENTS","Petendra, B.; Kaelberer, N.; Kurz, R.; Hoppe, B.","","","Chova, LG; Martinez, AL; Torres, IC","ICERI2014: 7TH INTERNATIONAL CONFERENCE OF EDUCATION, RESEARCH AND INNOVATION","2014","2014","","","","","","818","826","","","7th International Conference of Education, Research and Innovation (ICERI)","NOV 17-19, 2014","1","0.13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"Automatic evaluation of correctness and originality of source codes","Pohuba, Daniel; Dulik, Tomas; Janku, Peter","","","","10TH EUROPEAN WORKSHOP ON MICROELECTRONICS EDUCATION (EWME)","2014","2014","","","","","","49","52","","","10th European Workshop on Microelectronics Education (EWME)","MAY 14-16, 2014","1","0.13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"THE TRANSITION FROM TRADITIONAL LECTURES TO BLENDED LEARNING: PILOTING OF AN E-LEARNING RESEARCH METHODS MODULE FOR POSTGRADUATE MEDICAL STUDENTS","Ramklass, S. S.","","","Chova, LG; Martinez, AL; Torres, IC","EDULEARN14: 6TH INTERNATIONAL CONFERENCE ON EDUCATION AND NEW LEARNING TECHNOLOGIES","2014","2014","","","","","","400","404","","","6th International Conference on Education and New Learning Technologies (EDULEARN)","JUL 07-09, 2014","1","0.13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"Modeling in E-learning System","Ramos Carranza, Rogelio; Aguilar Marquez, Armando; Leon Rodriguez, Frida M.; Garcia Leon, Omar","","","Deng, W","2014 AASRI CONFERENCE ON SPORTS ENGINEERING AND COMPUTER SCIENCE (SECS 2014)","2014","2014","8","","","","","57","62","","10.1016/j.aasri.2014.08.010","AASRI Conference on Sports Engineering and Computer Science (SECS)","JUN 21-22, 2014","1","0.13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"ONLINE TRAINING FOR THE FIFA WORLD CUP VOLUNTEERS IN BRAZIL","Ramos, Wilsa Maria; Morais Bicalho, Rute Nogueira; Gatti, Therese Hofmann; Oliveira, Cecilia Leite","","","Chova, LG; Martinez, AL; Torres, IC","ICERI2014: 7TH INTERNATIONAL CONFERENCE OF EDUCATION, RESEARCH AND INNOVATION","2014","2014","","","","","","1004","1012","","","7th International Conference of Education, Research and Innovation (ICERI)","NOV 17-19, 2014","1","0.13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"Didactic and Pedagogical View of E-Learning Activities Free University of Bozen-Bolzano","Ravanelli, Francesca; Serina, Ivan","","","Laborda, JC; Ozdamli, F; Maasoglu, Y","5TH WORLD CONFERENCE ON EDUCATIONAL SCIENCES","2014","2014","116","","","","","1774","1784","","10.1016/j.sbspro.2014.01.471","5th World Conference on Educational Sciences (WCES)","FEB 05-08, 2013","1","0.13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"OPEN COURSE WARE AND MASSIVE OPEN ONLINE COURSE EXPERIENCE AT THE UNIVERSITY OF CANTABRIA","Robla, S.; Llata, J. R.; Torre-Ferrero, C.; Sarabia, E. G.; Perez-Oria, Juan","","","Chova, LG; Martinez, AL; Torres, IC","ICERI2014: 7TH INTERNATIONAL CONFERENCE OF EDUCATION, RESEARCH AND INNOVATION","2014","2014","","","","","","3197","3205","","","7th International Conference of Education, Research and Innovation (ICERI)","NOV 17-19, 2014","1","0.13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"User Experience as a Personalized Evaluation of an Online Information System","Scholl, Margit","","","Janssen, MFWHA; Bannister, F; Glassey, O; Scholl, HJ; Tambouris, E; Wimmer, MA; Macintosh, A","ELECTRONIC GOVERNMENT AND ELECTRONIC PARTICIPATION","2014","2014","21","","","","","287","296","","10.3233/978-1-61499-429-9-287","International Federation for Information Processing Working Group 8.5 Joint Conference on Electronic Government (EGOV) and Electronic Participation (ePart)","2014","1","0.13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"Computer-based Tests as an Integral Component of an EFL Course in Moodle for Non-linguistic Students","Shilova, Tatyana V.; Artamonova, Lidia V.; Averina, Svetlana Yu","","","Gural, S","XXV ANNUAL INTERNATIONAL ACADEMIC CONFERENCE, LANGUAGE AND CULTURE","2014","2014","154","","","","","434","436","","10.1016/j.sbspro.2014.10.187","25th Annual International Academic Conference on Language and Culture","OCT 20-22, 2014","1","0.13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"The Attractiveness of Facebook in Secondary Students in the Kingdom of Tonga and its Potential","Sopu, Hans Tobias; Chisak, Yoshifumi; Usagawai, Tsuyoshi","","","","2014 IIAI 3RD INTERNATIONAL CONFERENCE ON ADVANCED APPLIED INFORMATICS (IIAI-AAI 2014)","2014","2014","","","","","","510","516","","10.1109/IIAI-AAI.2014.107","3rd IIAI International Conference on Advanced Applied Informatics (IIAI-AAI)","AUG 31-SEP 04, 2014","1","0.13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"Performance and Cost Modeling Strategy for Cloud Infrastructure Planning","Sousa, Erica; Lins, Fernando; Tavares, Eduardo; Maciel, Paulo","","","Kesselman, C","2014 IEEE 7TH INTERNATIONAL CONFERENCE ON CLOUD COMPUTING (CLOUD)","2014","2014","","","","","","546","553","","10.1109/CLOUD.2014.79","7th IEEE International Conference on Cloud Computing (CLOUD)","JUN 27-JUL 02, 2014","1","0.13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"Application of Moodle Platform in Computer Engineering Courses","Stanisavljevic, Zarko S.; Draskovic, Drazen D.; Misic, Marko J.","","","","2014 22ND TELECOMMUNICATIONS FORUM TELFOR (TELFOR)","2014","2014","","","","","","1039","1042","","","22nd Telecommunications Forum Telfor (TELFOR)","NOV 25-27, 2014","1","0.13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"Characteristics and Activities of Teachers on Distance Learning Programs that Affect Their Ratings","Stojic, Svetlana M. Stanisic; Dobrijevic, Gordana; Stanisic, Nemanja; Stanic, Nenad","","","","INTERNATIONAL REVIEW OF RESEARCH IN OPEN AND DISTRIBUTED LEARNING","2014","2014","15","4","","","","248","262","","","","","1","0.13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"Approaches for Competencies Assessment in Open Source e-Learning Environments","Tuparov, Georgi; Kostadinova, Hristina; Tuparova, Daniela; Raykova, Mariana","","","","2014 IEEE GLOBAL ENGINEERING EDUCATION CONFERENCE (EDUCON)","2014","2014","","","","","","529","532","","","IEEE Global Engineering Education Conference","APR 03-05, 2014","1","0.13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"Use of IT programs and tools for organizing independent studies in mathematics e-environment","Zeidmane, Anda; Duka, Vita","","","Dislere, V","RURAL ENVIRONMENT, EDUCATION, PERSONALITY (REEP): PROCEEDINGS OF THE 7TH INTERNATIONAL SCIENTIFIC CONFERENCE","2014","2014","","7","","","","255","262","","","7th International Scientific Conference Rural Environment. Education. Personality (REEP)","FEB 07-08, 2014","1","0.13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"Online Automatic Marking of Diagrams","Thomas, Pete","","","","SYSTEMIC PRACTICE AND ACTION RESEARCH","AUG 2013","2013","26","4","","","SI","349","359","","10.1007/s11213-012-9273-5","","","1","0.11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"APPROPRIATE TOOL TO GET APPROPRIATE KNOWLEDGE: HOW DOES IT WORK?","Berankova, Jana; Cechova, Ivana; Zerzanova, Dana","","","Hruby, M","DISTANCE LEARNING, SIMULATION AND COMMUNICATION 2013","2013","2013","","","","","","13","19","","","International Conference on Distance Learning, Simulation and Communication / CATE 2013","MAY 21-23, 2013","1","0.11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"MOTIVATIONAL FACTORS FOR ENGAGING STUDENTS WITH DIGITAL CONTENT-A CASE STUDY","Botnariuc, Petre; Fat, Silvia","","","Roceanu, I; Beligan, D; Ciolan, L; Radu, C","QUALITY AND EFFICIENCY IN E-LEARNING, VOL 1","2013","2013","","","","","","232","237","","","9th International Conference eLearning and Software for Education","APR 25-26, 2013","1","0.11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"EXPERIENCES ON USING INTELLIGENT PLANNING FOR CURRICULUM PERSONALIZATION IN MOODLE","Caputi, Valentina; Garrido, Antonio","","","Chova, LG; Martinez, AL; Torres, IC","EDULEARN13: 5TH INTERNATIONAL CONFERENCE ON EDUCATION AND NEW LEARNING TECHNOLOGIES","2013","2013","","","","","","168","176","","","5th International Conference on Education and New Learning Technologies (EDULEARN)","JUL 01-03, 2013","1","0.11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"ACQUIRING AND SHARING ICT COMPETENCE IS AN IMPORTANT QUALITY TO IMPROVE TEACHING BIOCHEMISTRY","Cruz-Millan, Margarita; Garcia-del Valle, Araceli; Aguilar-Santelises, Miguel; Flores Carmona, Luis Jesus; Guillermina Rojas-Fernandez, Antonia; Corona Ortega, Teresa; Aguilar-Santelises, Leonor","","","Chova, LG; Martinez, AL; Torres, IC","EDULEARN13: 5TH INTERNATIONAL CONFERENCE ON EDUCATION AND NEW LEARNING TECHNOLOGIES","2013","2013","","","","","","1921","1925","","","5th International Conference on Education and New Learning Technologies (EDULEARN)","JUL 01-03, 2013","1","0.11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"Detection of learning needs in the teaching staff regarding the use of a virtual campus at La Laguna University","del Castillo-Olivares Barberan, Jose Maria; Martin Gutierrez, Jorge; Castro Leon, Fatima Margarita","","","Odabasi, HF","3RD WORLD CONFERENCE ON LEARNING, TEACHING AND EDUCATIONAL LEADERSHIP","2013","2013","93","","","","","1333","1336","","10.1016/j.sbspro.2013.10.039","3rd World Conference on Learning, Teaching and Educational Leadership (WCLTA)","OCT 25-28, 2012","1","0.11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"BLENDED LEARNING TEXTILE CHEMISTRY USING MOODLE VIRTUAL LEARNING ENVIRONMENT","Dughila, Paula; Adascalitei, Adrian; Grigoriu, Aurelia","","","Roceanu, I; Logofatu, B; Stanescu, M; Blaga, M","QUALITY AND EFFICIENCY IN E-LEARNING, VOL 3","2013","2013","","","","","","350","355","","","9th International Conference eLearning and Software for Education","APR 25-26, 2013","1","0.11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"THE ROLE OF MOODLE IN THE LEARNING TECHNIQUES OF CONSTRUCTION AND BUILDING MATERIALS","Enfedaque, A.; Reyes, E.; Galvez, J. C.; Sanchez-Rey, A.; Alaejos, M. P.","","","Chova, LG; Martinez, AL; Torres, IC","EDULEARN13: 5TH INTERNATIONAL CONFERENCE ON EDUCATION AND NEW LEARNING TECHNOLOGIES","2013","2013","","","","","","184","189","","","5th International Conference on Education and New Learning Technologies (EDULEARN)","JUL 01-03, 2013","1","0.11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"IT gaining ground in Learning","Ermalai, Iasmina-Leila","","","Vlaicu, A; Brad, S","INTERDISCIPLINARY RESEARCH IN ENGINEERING: STEPS TOWARDS BREAKTHROUGH INNOVATION FOR SUSTAINABLE DEVELOPMENT","2013","2013","8-9","","","","","37","44","","10.4028/www.scientific.net/AEF.8-9.37","Conference on Interdisciplinary Research in Engineering Steps towards Breakthrough Innovation for Sustainable Development (INTERIN 2013)","FEB 25-MAR 01, 2013","1","0.11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"CREATING MOODLE QUIZZES FOR THE SUBJECT OF MATHEMATICS IN SECONDARY EDUCATION","Gomez-Muro, A.; Blanco, M.","","","Chova, LG; Martinez, AL; Torres, IC","EDULEARN13: 5TH INTERNATIONAL CONFERENCE ON EDUCATION AND NEW LEARNING TECHNOLOGIES","2013","2013","","","","","","5145","5152","","","5th International Conference on Education and New Learning Technologies (EDULEARN)","JUL 01-03, 2013","1","0.11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"Moodle in Higher Education and at Obuda University","Hegyesi, Franciska","","","","2013 IEEE 8TH INTERNATIONAL SYMPOSIUM ON APPLIED COMPUTATIONAL INTELLIGENCE AND INFORMATICS (SACI 2013)","2013","2013","","","","","","67","71","","","8th IEEE International Symposium on Applied Computational Intelligence and Informatics (SACI)","MAY 23-25, 2013","1","0.11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
